a,b,c
25,71,10.24291062
25,72,13.37428261
25,73,31.17122189
25,74,18.94634373
25,75,19.00760011
25,76,28.50672556
25,77,18.95596147
25,78,7.478221419
25,79,18.95596147
25,80,24.94428085
25,81,15.44074053
25,82,22.78036041
25,83,6.051266981
25,84,0.282703356
25,85,15.78525685
25,86,15.78525685
25,87,17.66163574
25,88,16.231022
25,89,20.87333007
25,90,20.88502212
25,91,19.09835498
25,92,13.75822171
25,93,13.75822171
25,94,15.54531772
25,95,21.8627133
25,96,18.7187919
25,97,6.617183002
25,98,20.16682572
25,99,10.24291062
25,100,4.780681055
25,101,12.99649958
25,102,15.13483227
25,103,15.64405073
25,104,12.18193575
25,105,19.0882127
25,106,4.780681055
25,107,31.85160898
25,108,4.780681055
26,0,22.37148201
26,1,13.48985784
26,2,17.51780003
26,3,16.48602873
26,4,22.1141395
26,5,25.22822138
26,6,14.52748479
26,7,10.0045794
26,8,10.0045794
26,9,15.31611614
26,10,7.853044935
26,11,22.37148201
26,12,12.07874558
26,13,48.22678391
26,14,9.513095176
26,15,19.28257087
26,16,8.992083247
26,17,9.808602762
26,18,29.75575484
26,19,15.12312366
26,20,27.78887476
26,21,11.34863898
26,22,5.94157901
26,23,29.71281802
26,24,29.71281802
26,25,4.780681055
26,26,0
26,27,5.801698357
26,28,13.03803064
26,29,15.96254973
26,30,10.19941497
26,31,25.15799947
26,32,14.30081527
26,33,22.74570636
26,34,19.89257865
26,35,48.22678391
26,36,19.98868494
26,37,13.21407314
26,38,13.41647563
26,39,12.05714012
26,40,15.13910169
26,41,11.34863898
26,42,18.37097208
26,43,23.24574834
26,44,14.87205719
26,45,30.88245264
26,46,2.367978824
26,47,22.43961502
26,48,15.78835072
26,49,14.87205719
26,50,3.742927391
26,51,27.83424475
26,52,16.74972913
26,53,17.17908526
26,54,0.216055988
26,55,17.71413726
26,56,5.403054011
26,57,13.80353443
26,58,9.793563942
26,59,20.42685489
26,60,23.24574834
26,61,14.87205719
26,62,14.07767121
26,63,0.216055988
26,64,0.216055988
26,65,14.07767121
26,66,22.1141395
26,67,9.513095176
26,68,14.07767121
26,69,6.848536807
26,70,30.88245264
26,71,9.513095176
26,72,15.61427473
26,73,29.37504466
26,74,14.19280989
26,75,14.23102305
26,76,28.06803593
26,77,14.18985438
26,78,11.4545358
26,79,14.18985438
26,80,21.70552586
26,81,10.82440809
26,82,21.29427461
26,83,1.485713637
26,84,5.055895797
26,85,11.17457955
26,86,11.17457955
26,87,12.95451251
26,88,14.07767121
26,89,16.19263207
26,90,18.14458608
26,91,14.87205719
26,92,12.1096859
26,93,12.1096859
26,94,10.89003897
26,95,18.48840886
26,96,17.001434
26,97,10.0045794
26,98,21.70605841
26,99,9.513095176
26,100,0
26,101,10.33676575
26,102,10.91783439
26,103,14.73200937
26,104,13.41647563
26,105,20.42685489
26,106,0
26,107,30.88245264
26,108,0
27,0,17.00187647
27,1,15.59142372
27,2,17.73346258
27,3,21.31570331
27,4,20.5319933
27,5,22.86070537
27,6,19.04600289
27,7,4.986084265
27,8,4.986084265
27,9,20.38632273
27,10,12.79592749
27,11,17.00187647
27,12,16.59569419
27,13,42.75764155
27,14,14.40865317
27,15,18.44386687
27,16,14.07561967
27,17,8.329156841
27,18,25.91940075
27,19,15.65239217
27,20,23.38467149
27,21,9.761558661
27,22,11.33690746
27,23,25.96585499
27,24,25.96585499
27,25,4.924483045
27,26,5.801698357
27,27,0
27,28,11.50886112
27,29,20.88748873
27,30,15.43882148
27,31,23.21816974
27,32,19.90171997
27,33,18.81166483
27,34,25.6849874
27,35,42.75764155
27,36,17.85749503
27,37,16.21813482
27,38,7.782314025
27,39,17.33011063
27,40,20.01097341
27,41,9.761558661
27,42,19.02636336
27,43,17.87410138
27,44,16.3049811
27,45,26.9275
27,46,5.722978625
27,47,20.8114576
27,48,21.56827885
27,49,16.3049811
27,50,7.790965393
27,51,30.82241445
27,52,17.33233186
27,53,17.05680636
27,54,5.629379837
27,55,14.41697787
27,56,0.432111976
27,57,17.51782432
27,58,11.86350725
27,59,23.98250386
27,60,17.87410138
27,61,16.3049811
27,62,19.69478674
27,63,5.629379837
27,64,5.629379837
27,65,19.69478674
27,66,20.5319933
27,67,14.40865317
27,68,19.69478674
27,69,7.169478188
27,70,26.9275
27,71,14.40865317
27,72,9.812863929
27,73,26.32871334
27,74,18.61782723
27,75,18.04670736
27,76,23.62070351
27,77,17.84121834
27,78,6.899236989
27,79,17.84121834
27,80,20.83782416
27,81,15.87332367
27,82,17.9072698
27,83,5.988923331
27,84,4.947308722
27,85,16.22447097
27,86,16.22447097
27,87,16.19042427
27,88,19.69478674
27,89,20.91604832
27,90,16.50624228
27,91,16.3049811
27,92,9.036187549
27,93,9.036187549
27,94,13.96657202
27,95,17.93051035
27,96,13.92714279
27,97,4.986084265
27,98,25.08100693
27,99,14.40865317
27,100,5.801698357
27,101,8.866731288
27,102,16.46848738
27,103,19.82638311
27,104,7.782314025
27,105,23.98250386
27,106,5.801698357
27,107,26.9275
27,108,5.801698357
28,0,15.5442844
28,1,8.685700482
28,2,7.04139602
28,3,19.00428977
28,4,9.189721066
28,5,12.20979802
28,6,16.34822747
28,7,15.32019523
28,8,15.32019523
28,9,19.06387043
28,10,13.5882127
28,11,15.5442844
28,12,14.64686949
28,13,47.7757316
28,14,22.18143597
28,15,6.957609317
28,16,21.51847745
28,17,3.326101709
28,18,17.7777954
28,19,5.838108998
28,20,16.95623677
28,21,1.776784685
28,22,18.36097141
28,23,17.61362219
28,24,17.61362219
28,25,15.75431297
28,26,13.03803064
28,27,11.50886112
28,28,0
28,29,18.96956694
28,30,16.03439972
28,31,12.13946386
28,32,25.35023452
28,33,11.44197634
28,34,27.92661047
28,35,47.7757316
28,36,6.96275563
28,37,10.88715169
28,38,11.49422813
28,39,24.12215151
28,40,18.11443096
28,41,1.776784685
28,42,8.689992925
28,43,16.25466034
28,44,7.831880835
28,45,19.0314686
28,46,10.76005799
28,47,9.497562441
28,48,23.9848621
28,49,7.831880835
28,50,10.75312785
28,51,40.86649851
28,52,7.179166626
28,53,6.0842691
28,54,12.84331373
28,55,6.082531584
28,56,11.36691234
28,57,13.26484874
28,58,7.312799068
28,59,33.44969609
28,60,16.25466034
28,61,7.831880835
28,62,25.07942297
28,63,12.84331373
28,64,12.84331373
28,65,25.07942297
28,66,9.189721066
28,67,22.18143597
28,68,25.07942297
28,69,6.282829892
28,70,19.0314686
28,71,22.18143597
28,72,15.00084316
28,73,16.59569419
28,74,15.78317503
28,75,13.85670156
28,76,17.31038116
28,77,13.33483063
28,78,17.35596461
28,79,13.33483063
28,80,9.332078496
28,81,15.69826275
28,82,9.235886414
28,83,11.74795384
28,84,15.89131881
28,85,15.93531925
28,86,15.93531925
28,87,11.36814021
28,88,25.07942297
28,89,18.36112211
28,90,5.15537613
28,91,7.831880835
28,92,3.727892631
28,93,3.727892631
28,94,9.905660377
28,95,6.559641457
28,96,5.147351987
28,97,15.32019523
28,98,34.74135732
28,99,22.18143597
28,100,13.03803064
28,101,2.768368896
28,102,18.02119973
28,103,26.92863956
28,104,11.49422813
28,105,33.44969609
28,106,13.03803064
28,107,19.0314686
28,108,13.03803064
29,0,33.9353571
29,1,11.00121894
29,2,16.87336957
29,3,0.736842105
29,4,23.97842404
29,5,28.21379723
29,6,2.674856521
29,7,25.70424738
29,8,25.70424738
29,9,1.056850607
29,10,8.15285692
29,11,33.9353571
29,12,4.550263822
29,13,63.55022849
29,14,16.78794272
29,15,20.37770647
29,16,15.98609238
29,17,18.00088107
29,18,35.82775724
29,19,15.23758796
29,20,35.74246787
29,21,18.528561
29,22,14.72630724
29,23,35.53960481
29,24,35.53960481
29,25,20.57450163
29,26,15.96254973
29,27,20.88748873
29,28,18.96956694
29,29,0
29,30,5.884022807
29,31,27.06243484
29,32,14.04019788
29,33,30.23562336
29,34,10.95982507
29,35,63.55022849
29,36,23.8920362
29,37,8.471002857
29,38,26.91096385
29,39,15.79200997
29,40,0.905880847
29,41,18.528561
29,42,16.10395863
29,43,34.73004652
29,44,12.89595659
29,45,37.14502891
29,46,15.18106716
29,47,24.31520694
29,48,8.552191556
29,49,12.89595659
29,50,13.09656035
29,51,34.63769196
29,52,15.62979093
29,53,17.56673988
29,54,16.02523717
29,55,25.00088641
29,56,20.45744969
29,57,6.031849493
29,58,11.77787879
29,59,27.08961733
29,60,34.73004652
29,61,12.89595659
29,62,13.79870239
29,63,16.02523717
29,64,16.02523717
29,65,13.79870239
29,66,23.97842404
29,67,16.78794272
29,68,13.79870239
29,69,15.59465972
29,70,37.14502891
29,71,16.78794272
29,72,29.98017621
29,73,33.32806711
29,74,3.235064785
29,75,5.544984532
29,76,36.11206566
29,77,6.148291702
29,78,27.33539191
29,79,6.148291702
29,80,21.91152425
29,81,5.140520965
29,82,27.76649513
29,83,15.11395034
29,84,20.85720336
29,85,4.792592032
29,86,4.792592032
29,87,7.838298827
29,88,13.79870239
29,89,1.154818246
29,90,21.61975678
29,91,12.89595659
29,92,21.26497714
29,93,21.26497714
29,94,9.07188405
29,95,19.26029751
29,96,24.05752494
29,97,25.70424738
29,98,28.57136297
29,99,16.78794272
29,100,15.96254973
29,101,18.08961547
29,102,6.262019415
29,103,17.77481896
29,104,26.91096385
29,105,27.08961733
29,106,15.96254973
29,107,37.14502891
29,108,15.96254973
30,0,29.86498052
30,1,10.12459881
30,2,16.23378
30,3,6.491938855
30,4,22.94156533
30,5,26.96971894
30,6,5.227310516
30,7,20.10341108
30,8,20.10341108
30,9,5.140520965
30,10,2.786014783
30,11,29.86498052
30,12,3.473781442
30,13,58.19614854
30,14,11.68421053
30,15,19.38275548
30,16,10.84251569
30,17,14.19823648
30,18,33.71076698
30,19,14.04677336
30,20,32.95652011
30,21,15.11823345
30,22,9.074623183
30,23,33.50334969
30,24,33.50334969
30,25,14.72547642
30,26,10.19941497
30,27,15.43882148
30,28,16.03439972
30,29,5.884022807
30,30,0
30,31,26.17042642
30,32,10.93400604
30,33,27.45940942
30,34,11.89843558
30,35,58.19614854
30,36,22.09053073
30,37,8.023635355
30,38,22.06546693
30,39,11.50864995
30,40,5.150075578
30,41,15.11823345
30,42,16.07334403
30,43,30.70100674
30,44,12.22923599
30,45,34.99025094
30,46,9.731614663
30,47,23.29374502
30,48,7.976355067
30,49,12.22923599
30,50,7.762615129
30,51,30.58267055
30,52,15.03437381
30,53,16.57848031
30,54,10.28169895
30,55,22.07107165
30,56,15.0068691
30,57,6.643275914
30,58,8.871870768
30,59,22.84863155
30,60,30.70100674
30,61,12.22923599
30,62,10.65395627
30,63,10.28169895
30,64,10.28169895
30,65,10.65395627
30,66,22.94156533
30,67,11.68421053
30,68,10.65395627
30,69,11.23430822
30,70,34.99025094
30,71,11.68421053
30,72,24.90143513
30,73,31.90879677
30,74,5.165653666
30,75,6.666543636
30,76,33.30252055
30,77,7.038488267
30,78,21.64306122
30,79,7.038488267
30,80,21.38283104
30,81,1.056850607
30,82,25.24998407
30,83,9.502662311
30,84,15.00802505
30,85,1.277171768
30,86,1.277171768
30,87,7.349995096
30,88,10.65395627
30,89,6.349820255
30,90,19.81774879
30,91,12.22923599
30,92,17.48454503
30,93,17.48454503
30,94,6.979205394
30,95,18.29357813
30,96,21.15273889
30,97,20.10341108
30,98,24.32881736
30,99,11.68421053
30,100,10.19941497
30,101,14.43819042
30,102,2.116401742
30,103,13.98372759
30,104,22.06546693
30,105,22.84863155
30,106,10.19941497
30,107,34.99025094
30,108,10.19941497
31,0,18.31597953
31,1,16.3027516
31,2,10.20204571
31,3,26.80180214
31,4,3.238529612
31,5,1.918364656
31,6,24.45660563
31,7,26.14850233
31,8,26.14850233
31,9,27.55133243
31,10,24.27610419
31,11,18.31597953
31,12,23.69687505
31,13,51.36407249
31,14,34.10760754
31,15,6.802789512
31,16,33.40107214
31,17,15.44344322
31,18,10.48676781
31,19,12.14820011
31,20,12.86516292
31,21,13.88073527
31,22,30.27315677
31,23,10.0042758
31,24,10.0042758
31,25,27.76137995
31,26,25.15799947
31,27,23.21816974
31,28,12.13946386
31,29,27.06243484
31,30,26.17042642
31,31,0
31,32,36.54396298
31,33,9.613154653
31,34,37.51042901
31,35,51.36407249
31,36,5.361154075
31,37,18.77702058
31,38,20.31929382
31,39,35.77667661
31,40,26.39454637
31,41,13.88073527
31,42,11.06031763
31,43,18.52304894
31,44,14.2542758
31,45,11.72510328
31,46,22.84881534
31,47,2.885930623
31,48,33.98686718
31,49,14.2542758
31,50,22.58320873
31,51,52.99222037
31,52,11.45023951
31,53,9.640243314
31,54,24.96681609
31,55,9.686048388
31,56,23.15486099
31,57,21.09348552
31,58,17.5742453
31,59,45.52876895
31,60,18.52304894
31,61,14.2542758
31,62,36.26385107
31,63,24.96681609
31,64,24.96681609
31,65,36.26385107
31,66,3.238529612
31,67,34.10760754
31,68,36.26385107
31,69,18.33679849
31,70,11.72510328
31,71,34.10760754
31,72,23.22007057
31,73,6.604612471
31,74,23.93576529
31,75,21.53248842
31,76,13.23414041
31,77,20.92895133
31,78,28.03703861
31,79,20.92895133
31,80,5.224271855
31,81,25.51687373
31,82,7.666148873
31,83,23.83033449
31,84,27.87594078
31,85,25.64656635
31,86,25.64656635
31,87,19.47063011
31,88,36.26385107
31,89,26.10925114
31,90,7.015521559
31,91,14.2542758
31,92,14.22709526
31,93,14.22709526
31,94,19.20526482
31,95,7.911819346
31,96,9.750155301
31,97,26.14850233
31,98,46.8402905
31,99,34.10760754
31,100,25.15799947
31,101,14.89233804
31,102,28.2847321
31,103,38.58211796
31,104,20.31929382
31,105,45.52876895
31,106,25.15799947
31,107,11.72510328
31,108,25.15799947
32,0,36.66989494
32,1,20.94846972
32,2,26.93021003
32,3,14.76453259
32,4,33.30819763
32,5,37.12878264
32,6,15.16078318
32,7,23.01160572
32,8,23.01160572
32,9,12.98904234
32,10,12.30195701
32,11,36.66989494
32,12,14.24846495
32,13,60.35975499
32,14,6.672897223
32,15,29.86026693
32,16,6.478461314
32,17,22.70805368
32,18,43.04013029
32,19,24.62241522
32,20,41.59105307
32,21,24.01371175
32,22,8.590711739
32,23,42.91278053
32,24,42.91278053
32,25,16.39695427
32,26,14.30081527
32,27,19.90171997
32,28,25.35023452
32,29,14.04019788
32,30,10.93400604
32,31,36.54396298
32,32,0
32,33,36.29402419
32,34,8.436195656
32,35,60.35975499
32,36,32.01717386
32,37,18.95238307
32,38,27.65870832
32,39,3.543002369
32,40,13.91848474
32,41,24.01371175
32,42,26.92246351
32,43,37.54384824
32,44,23.02888707
32,45,44.25447343
32,46,15.67241828
32,47,33.6600919
32,48,6.349411795
32,49,23.02888707
32,50,14.81040441
32,51,20.66799806
32,52,25.77440523
32,53,27.14188017
32,54,14.50580549
32,55,30.98472275
32,56,19.54766028
32,57,17.46578657
32,58,18.97122363
32,59,13.31973916
32,60,37.54384824
32,61,23.02888707
32,62,0.282703356
32,63,14.50580549
32,64,14.50580549
32,65,0.282703356
32,66,33.30819763
32,67,6.672897223
32,68,0.282703356
32,69,19.38611229
32,70,44.25447343
32,71,6.672897223
32,72,29.53299207
32,73,41.85256044
32,74,15.36718977
32,75,17.38485122
32,76,41.89825196
32,77,17.83491439
32,78,23.73569907
32,79,17.83491439
32,80,32.00552664
32,81,11.86948139
32,82,34.4486894
32,83,14.82502188
32,84,16.60613218
32,85,11.90543872
32,86,11.90543872
32,87,18.28308745
32,88,0.282703356
32,89,15.10221744
32,90,29.83118214
32,91,23.02888707
32,92,25.6586071
32,93,25.6586071
32,94,17.68494303
32,95,28.8140437
32,96,30.14613157
32,97,23.01160572
32,98,14.77333446
32,99,6.672897223
32,100,14.30081527
32,101,23.11644873
32,102,8.963030829
32,103,3.986210254
32,104,27.65870832
32,105,13.31973916
32,106,14.30081527
32,107,44.25447343
32,108,14.30081527
33,0,8.780934097
33,1,19.44422231
33,2,14.91569519
33,3,30.20354055
33,4,9.773965893
33,5,7.922740115
33,6,27.57611525
33,7,20.08610832
33,8,20.08610832
33,9,30.40643906
33,10,24.94906874
33,11,8.780934097
33,12,26.028682
33,13,41.77984197
33,14,32.2581742
33,15,11.83806159
33,16,31.71399359
33,17,13.60633313
33,18,7.108381382
33,19,15.49364973
33,20,5.521088347
33,21,12.41897415
33,22,28.59362729
33,23,7.164498123
33,24,7.164498123
33,25,23.73507222
33,26,22.74570636
33,27,18.81166483
33,28,11.44197634
33,29,30.23562336
33,30,27.45940942
33,31,9.613154653
33,32,36.29402419
33,33,0
33,34,39.35714256
33,35,41.77984197
33,36,7.490641803
33,37,21.88679245
33,38,13.24588164
33,39,34.63637052
33,40,29.40771084
33,41,12.41897415
33,42,16.52114554
33,43,8.927459728
33,44,17.94200737
33,45,8.158174937
33,46,20.84032595
33,47,9.695246558
33,48,35.38492658
33,49,17.94200737
33,50,21.48361993
33,51,49.63307655
33,52,15.88024895
33,53,13.83926892
33,54,22.53055404
33,55,5.393898169
33,56,18.92547393
33,57,24.3405331
33,58,18.74085355
33,59,42.71539066
33,60,8.927459728
33,61,17.94200737
33,62,36.03376371
33,63,22.53055404
33,64,22.53055404
33,65,36.03376371
33,66,9.773965893
33,67,32.2581742
33,68,36.03376371
33,69,16.91708742
33,70,8.158174937
33,71,32.2581742
33,72,15.30771959
33,73,8.469028532
33,74,27.01068411
33,75,24.90566038
33,76,5.883056614
33,77,24.3405331
33,78,21.63848471
33,79,24.3405331
33,80,12.31402877
33,81,27.14002052
33,82,2.71764254
33,83,21.78622766
33,84,23.7567602
33,85,27.37706132
33,86,27.37706132
33,87,22.45677779
33,88,36.03376371
33,89,29.53749395
33,90,9.283516282
33,91,17.94200737
33,92,10.69089345
33,93,10.69089345
33,94,21.24737726
33,95,12.64602205
33,96,6.306670654
33,97,20.08610832
33,98,43.85699439
33,99,32.2581742
33,100,22.74570636
33,101,13.23517896
33,102,29.4175588
33,103,37.38888261
33,104,13.24588164
33,105,42.71539066
33,106,22.74570636
33,107,8.158174937
33,108,22.74570636
34,0,41.42365484
34,1,21.20807652
34,2,27.33715964
34,3,11.46819199
34,4,34.33389878
34,5,38.4861831
34,6,13.2793011
34,7,29.61857191
34,8,29.61857191
34,9,10.2074208
34,10,14.49334021
34,11,41.42365484
34,12,13.82291502
34,13,67.66160208
34,14,14.71725857
34,15,30.72144967
34,16,14.29190663
34,17,26.03201025
34,18,45.54132023
34,19,25.40430816
34,20,44.85488302
34,21,27.00655415
34,22,15.32521934
34,23,45.31588
34,24,45.31588
34,25,23.21445671
34,26,19.89257865
34,27,25.6849874
34,28,27.92661047
34,29,10.95982507
34,30,11.89843558
34,31,37.51042901
34,32,8.436195656
34,33,39.35714256
34,34,0
34,35,67.66160208
34,36,33.79262318
34,37,18.74581182
34,38,33.06573942
34,39,11.89162501
34,40,11.40446364
34,41,27.00655415
34,42,26.78767959
34,43,42.27725734
34,44,23.26480364
34,45,46.83075051
34,46,20.43843961
34,47,34.68106039
34,48,4.156278673
34,49,23.26480364
34,50,18.86821815
34,51,27.38370507
34,52,26.09165196
34,53,27.87831606
34,54,20.05823402
34,55,33.96947096
34,56,25.27682649
34,57,16.52657393
34,58,20.69996208
34,59,20.79261563
34,60,42.27725734
34,61,23.26480364
34,62,8.403005948
34,63,20.05823402
34,64,20.05823402
34,65,8.403005948
34,66,34.33389878
34,67,14.71725857
34,68,8.403005948
34,69,22.93695581
34,70,46.83075051
34,71,14.71725857
34,72,35.49292778
34,73,43.52153237
34,74,13.74173889
34,75,16.16814834
34,76,45.20055018
34,77,16.75562337
34,78,30.691292
34,79,16.75562337
34,80,32.48145962
34,81,12.26455298
34,82,37.12680684
34,83,19.85251183
34,84,23.46450318
34,85,12.06123351
34,86,12.06123351
34,87,18.04707041
34,88,8.403005948
34,89,12.08834756
34,90,31.50331548
34,91,23.26480364
34,92,29.28924086
34,93,29.28924086
34,94,18.48287925
34,95,29.60526795
34,96,33.05052501
34,97,29.61857191
34,98,22.13660408
34,99,14.71725857
34,100,19.89257865
34,101,26.29992104
34,102,9.999734181
34,103,12.09824172
34,104,33.06573942
34,105,20.79261563
34,106,19.89257865
34,107,46.83075051
34,108,19.89257865
35,0,33.40107214
35,1,55.91850508
35,2,54.34576911
35,3,63.92442704
35,4,51.30853208
35,5,49.58255743
35,6,61.50338306
35,7,38.22968047
35,8,38.22968047
35,9,63.10895033
35,10,55.53852399
35,11,33.40107214
35,12,59.12036706
35,13,0
35,14,53.72351
35,15,52.35570958
35,16,53.88386432
35,17,46.8654796
35,18,43.46610497
35,19,53.60426817
35,20,39.4358946
35,21,47.12060601
35,22,52.35004955
35,23,44.01276184
35,24,44.01276184
35,25,44.45477162
35,26,48.22678391
35,27,42.75764155
35,28,47.7757316
35,29,63.55022849
35,30,58.19614854
35,31,51.36407249
35,32,60.35975499
35,33,41.77984197
35,34,67.66160208
35,35,0
35,36,48.4787082
35,37,57.50250213
35,38,37.03134141
35,39,56.97731241
35,40,62.65784554
35,41,47.12060601
35,42,56.10016565
35,43,33.02176475
35,44,55.53039294
35,45,42.97825366
35,46,48.47393268
35,47,51.29546707
35,48,63.73241208
35,49,55.53039294
35,50,50.50590034
35,51,58.82342882
35,52,54.80577411
35,53,53.22899333
35,54,48.10244945
35,55,43.95300363
35,56,43.18967344
35,57,59.38887024
35,58,52.96400439
35,59,56.5376323
35,60,33.02176475
35,61,55.53039294
35,62,60.2439343
35,63,48.10244945
35,64,48.10244945
35,65,60.2439343
35,66,51.30853208
35,67,53.72351
35,68,60.2439343
35,69,48.32834111
35,70,42.97825366
35,71,53.72351
35,72,33.70647136
35,73,47.93975765
35,74,61.0231068
35,75,59.97526648
35,76,39.16084758
35,77,59.62720486
35,78,36.98953897
35,79,59.62720486
35,80,53.58468398
35,81,58.6140239
35,82,44.07584585
35,83,48.71393907
35,84,44.20120737
35,85,58.96354925
35,86,58.96354925
35,87,57.71853059
35,88,60.2439343
35,89,63.46715541
35,90,49.37490851
35,91,55.53039294
35,92,44.217862
35,93,44.217862
35,94,55.61230789
35,95,52.76207199
35,96,44.60024999
35,97,38.22968047
35,98,56.61609849
35,99,53.72351
35,100,48.22678391
35,101,47.03765237
35,102,59.13554613
35,103,58.47749883
35,104,37.03134141
35,105,56.5376323
35,106,48.22678391
35,107,42.97825366
35,108,48.22678391
36,0,15.07856441
36,1,12.8914713
36,2,7.606397247
36,3,23.7536649
36,4,3.144544049
36,5,5.247318731
36,6,21.22036718
36,7,20.86514105
36,8,20.86514105
36,9,24.21888964
36,10,19.92282019
36,11,15.07856441
36,12,20.04307323
36,13,48.4787082
36,14,29.12657204
36,15,4.353057428
36,16,28.45185092
36,17,10.19955366
36,18,11.94370007
36,19,8.67733675
36,20,12.50083574
36,21,8.645207469
36,22,25.29959339
36,23,11.64762893
36,24,11.64762893
36,25,22.42509969
36,26,19.98868494
36,27,17.85749503
36,28,6.96275563
36,29,23.8920362
36,30,22.09053073
36,31,5.361154075
36,32,32.01717386
36,33,7.490641803
36,34,33.79262318
36,35,48.4787082
36,36,0
36,37,15.42113445
36,38,15.32861641
36,39,30.98196916
36,40,23.12960753
36,41,8.645207469
36,42,9.114396217
36,43,15.49717885
36,44,11.09830315
36,45,13.26484874
36,46,17.72209606
36,47,3.297074242
36,48,30.04612379
36,49,11.09830315
36,50,17.64897819
36,51,47.80093613
36,52,8.689452457
36,53,6.611319728
36,54,19.79152857
36,55,4.901388911
36,56,17.79688004
36,57,17.8675524
36,58,13.24448903
36,59,40.40885888
36,60,15.49717885
36,61,11.09830315
36,62,31.74128081
36,63,19.79152857
36,64,19.79152857
36,65,31.74128081
36,66,3.144544049
36,67,29.12657204
36,68,31.74128081
36,69,13.24119703
36,70,13.26484874
36,71,29.12657204
36,72,18.43867146
36,73,9.853958399
36,74,20.66708678
36,75,18.38642398
36,76,12.8914713
36,77,17.79298033
36,78,22.78521314
36,79,17.79298033
36,80,5.10601914
36,81,21.56818238
36,82,4.786319515
36,83,18.71031251
36,84,22.53459402
36,85,21.74706508
36,86,21.74706508
36,87,16.06413033
36,88,31.74128081
36,89,23.06702858
36,90,2.291509864
36,91,11.09830315
36,92,8.872115693
36,93,8.872115693
36,94,15.31158784
36,95,5.224271855
36,96,4.678420866
36,97,20.86514105
36,98,41.69474216
36,99,29.12657204
36,100,19.98868494
36,101,9.659588287
36,102,24.17176617
36,103,33.79207696
36,104,15.32861641
36,105,40.40885888
36,106,19.98868494
36,107,13.26484874
36,108,19.98868494
37,0,26.31373676
37,1,2.532837915
37,2,8.591446779
37,3,8.355766347
37,4,15.62675317
37,5,19.82766979
37,6,5.799606858
37,7,21.18672145
37,8,21.18672145
37,9,8.83102048
37,10,7.250759322
37,11,26.31373676
37,12,5.001809348
37,13,57.50250213
37,14,18.7336425
37,15,12.011215
37,16,17.89599205
37,17,10.72051221
37,18,27.35742485
37,19,6.779583926
37,20,27.3684114
37,21,10.81964267
37,22,15.34028196
37,23,27.06864067
37,24,27.06864067
37,25,17.88038669
37,26,13.21407314
37,27,16.21813482
37,28,10.88715169
37,29,8.471002857
37,30,8.023635355
37,31,18.77702058
37,32,18.95238307
37,33,21.88679245
37,34,18.74581182
37,35,57.50250213
37,36,15.42113445
37,37,0
37,38,20.47190284
37,39,19.22581293
37,40,7.7165198
37,41,10.81964267
37,42,8.15285692
37,43,27.0587089
37,44,4.52283475
37,45,28.6752436
37,46,11.34592474
37,47,15.9703338
37,48,15.36930358
37,49,4.52283475
37,50,9.480686259
37,51,38.10110675
37,52,7.345903597
37,53,9.173668494
37,54,13.15787229
37,55,16.76301673
37,56,15.83680501
37,57,2.461848343
37,58,4.566499033
37,59,30.33522402
37,60,27.0587089
37,61,4.52283475
37,62,18.67158071
37,63,13.15787229
37,64,13.15787229
37,65,18.67158071
37,66,15.62675317
37,67,18.7336425
37,68,18.67158071
37,69,9.37911722
37,70,28.6752436
37,71,18.7336425
37,72,23.85000086
37,73,24.91904989
37,74,5.248605916
37,75,3.018867925
37,76,27.74303903
37,77,2.461848343
37,78,23.11487306
37,79,2.461848343
37,80,13.74050785
37,81,7.146317625
37,82,19.36281258
37,83,11.83822004
37,84,18.13828538
37,85,7.183583933
37,86,7.183583933
37,87,0.705467247
37,88,18.67158071
37,89,7.676952697
37,90,13.14933183
37,91,4.52283475
37,92,13.73418019
37,93,13.73418019
37,94,2.335813416
37,95,10.89155814
37,96,15.82349052
37,97,21.18672145
37,98,31.79304968
37,99,18.7336425
37,100,13.21407314
37,101,10.64078052
37,102,10.07074088
37,103,21.84104912
37,104,20.47190284
37,105,30.33522402
37,106,13.21407314
37,107,28.6752436
37,108,13.21407314
38,0,9.341235824
38,1,18.96879692
38,2,18.52304894
38,3,27.20478363
38,4,18.44386687
38,5,19.36476533
38,6,24.67897446
38,7,7.023208852
38,8,7.023208852
38,9,26.6093824
38,10,19.28736883
38,11,9.341235824
38,12,22.38393536
38,13,37.03134141
38,14,22.1489183
38,15,17.70864167
38,16,21.84409705
38,17,9.910630596
38,18,20.05200541
38,19,17.20465053
38,20,16.81135619
38,21,10.41950948
38,22,19.11327119
38,23,20.22422781
38,24,20.22422781
38,25,12.18193575
38,26,13.41647563
38,27,7.782314025
38,28,11.49422813
38,29,26.91096385
38,30,22.06546693
38,31,20.31929382
38,32,27.65870832
38,33,13.24588164
38,34,33.06573942
38,35,37.03134141
38,36,15.32861641
38,37,20.47190284
38,38,0
38,39,25.10891352
38,40,26.00589254
38,41,10.41950948
38,42,20.1842148
38,43,10.20204571
38,44,18.81572291
38,45,20.8533564
38,46,12.63341662
38,47,18.6221471
38,48,28.9136084
38,49,18.81572291
38,50,14.36228012
38,51,37.396512
38,52,18.65181365
38,53,17.52158223
38,54,13.22263946
38,55,10.63325307
38,56,8.117746649
38,57,22.3841959
38,58,15.93443914
38,59,31.055342
38,60,10.20204571
38,61,18.81572291
